id,gid,name,precision,vintage
25948,2749411481,Saint Seiya: Knights of the Zodiac - Battle for Sanctuary -,ONA,2022-07-31
25939,2028621149,Birdie Wing -Golf Girls' Story-,TV 2,2023-04-07
25929,2116142772,Chi: On the Movements of the Earth,TV,
25928,2258814248,Genjitsu no Yohane -Sunshine in the Mirror-,TV,2023-07
25920,2028873890,Spy×Family,TV 2,2022-10-01
25912,1629553569,Date A Live V,TV,
25911,3372306985,Akiba Maid War,TV,2022-10-06
25910,41687499,Kawaii Tanuki mo Raku ja nai,ONA,2022-07-23 to 2022-07-31
25898,1796657573,Gold Kingdom and Water Kingdom,movie,2023-01-27
25872,3636645553,Ice Guy and His Cool Female Colleague,TV,2023-01-04
25865,1035024613,My Home Hero,TV,2023-04-02
25858,399721024,Mononoke,movie,
25853,1811050814,I'm Quitting Heroing,OAV,2022-06-24
25847,922774924,Trigun Stampede,TV,2023-01-07
25846,989509892,Garden of Remembrance,movie,2022-10-28
25841,423145238,Saint Cecilia and Pastor Lawrence,TV,2023-07
25840,3466510387,Cardfight!! Vanguard will+Dress,TV 3,2023-07
25839,1946958919,Cardfight!! Vanguard will+Dress,TV 2,2023-01-14
25838,3924559323,Otaku Elf,TV,2023-04-07
25837,2752904631,Murai in Love,TV,
25835,787635503,5-Oku-Nen Button,TV,2022-07-14
25833,2608852409,Chūkan Senshi Mr. Chun,ONA,2010-10-12
25832,1651076759,Susume! Gachimuchi 3-kyōdai,ONA,2010-06-02
25831,3599607705,Yonimo Osoroshii Nihon Mukashibanashi,OAV,2000
25830,1799194249,CONNECTED…,ONA,2020-12-06
25829,3412578447,Onagawa Chū Baske-bu: 5-nin no Natsu,special,2017-08-25
25828,2019136683,Install,special,2011-07-18
25827,2354742363,Roku no Sekai,OAV,2014-01-24
25826,2576270491,Moldiver Ex,OAV,1994
25825,2399812858,Milk House Dreaming: Ai no Shiki,OAV,1987-11-28
25823,3548306854,"World, Before You End",movie,2021-02-06
25822,1087535552,Kenda Master Ken,TV,2022-04-01 to 2022-06-03
25821,3208547423,Kenda Master Ken,movie,2021-02-28
25820,2244101787,Period of the Mouseman,movie,2018
25819,2009021774,Doku Tenshi no Shippo,OAV,
25818,1911686243,Gotcha!,ONA,2020-09-29
25817,1667910042,Pokopon no Yukai na Saiyūki,movie,1990-07-21
25815,2790867377,Midori no Makibao,OAV,2022-07-27
25813,2741149794,Doomsday With My Dog,ONA,2022-08-02
25787,995080313,Obey Me!,ONA 2,2022-07-22
25786,273243886,Beast Tamer,TV,2022-10-02
25783,598373359,Oshi no Ko,TV,2023-04-12
25778,1793232088,Moonrise,ONA,2024
25777,2952100755,Junji Ito Maniac: Japanese Tales of the Macabre,ONA,2023-01-19
25775,1951077517,Cyberpunk: Edgerunners,ONA,2022-09-13
25754,1441144881,Sound! Euphonium,TV 3,2024
25753,3346321987,Sound! Euphonium: Ensemble Contest Arc,OAV,2023-08-04
25749,2133661807,BanG Dream! Morfonication,TV,2022-07-28 to 2022-07-29
25735,730235272,Star Wars: Visions Volume 2,ONA,2023-05-04
25734,2800597357,Me & Roboco,TV,2022-12-04
25732,2195714186,Paradox Live The Animation,TV,2023-10
25731,1168624127,Konosuba: An Explosion on This Wonderful World!,TV,2023-04-05
25730,3191841181,KonoSuba – God’s blessing on this wonderful world! 3,TV,
25726,1068704099,Nanamental,ONA,2022-05-30
25725,261974535,Masterful Cat Is Depressed Again Today,TV,2023-07-07
25724,3211759957,Smile of the Arsnotoria the Animation,TV,2022-07-06
25720,1118274777,Hyperdimension Neptunia Hidamari no Little Purple,OAV,2023-04-26
25719,1795483005,Geinin Anime Kantoku,special,2022-06-11
25712,1342687886,Ninja Kamui,TV,
25711,2691771431,Rick and Morty: The Anime,TV,
25701,1251159128,Maid I Hired Recently Is Mysterious,TV,2022-07-23
25700,4123328127,Fire Force,TV 3,
25698,1056851025,Yuri Is My Job!,TV,2023-04-06
25697,2826848461,Gekijō-ban Argonavis Axia,movie,2023-03-24
25695,1864980955,VazzRock the Animation,TV,2022-10-04
25694,1747704412,Kubo Won't Let Me Be Invisible,TV,2023-01-10
25693,2305725512,Legend of the Galactic Heroes: Die Neue These - Intrigue,movies,2022-09-30
25689,649636542,Seven Deadly Sins: Four Knights of the Apocalypse,TV,2023-10
25684,491501739,iii icecrin 2,TV,2022-07-02
25667,2251873345,My Hero Academia,ONA,2022-06-16
25662,2321611133,KJ File,TV,2022-07-10
25661,663831542,Curtain of the PINK,OAV,1987-11-25
25657,2056875367,My Unique Skill Makes Me OP even at Level 1,TV,2023-07
25655,3576778695,Uma Yuru,TV,2022-10-16
25654,2905278088,Human Crazy University,TV,2022-10-05
25632,557701159,Ganbare! Kickers Special: Hitoribocchi no Ace Striker,special,1988-01-05
25631,1852702889,Ōgaki Matsuri ni Ikō yo!,ONA,2020-03-29
25630,1341841000,Marine Shukkō!!,ONA,2022-04-27
25629,2277908591,Pretty Guardian Sailor Moon Cosmos the Movie,movie,2023-06-09
25602,2652439970,Legendary Hero is Dead!,TV,2023-04-06
25582,2178032377,Iceblade Sorcerer Shall Rule the World,TV,2023-01-05
25580,1549615307,Galaxy Next Door,TV,2023-04-08
25579,1513148477,Anti-Hero Generations,ONA,2022-05-02
25577,587500232,Pokémon: Hisuian Snow,ONA,2022-05-18
25576,1321316102,KamiKatsu: Working for God in a Godless World,TV,2023-04-05
25574,1151396224,Nights with a Cat,TV,2022-08-03
25572,2790303633,"Play It Cool, Guys",TV,2022-10-10
25571,2680708774,ONIMAI: I'm Now Your Sister!,TV,2023-01-05
25570,1375833066,Kaiketsu Zorori: Lalala♪ Star Tanjō,movie,2022-12-09
25569,3683494295,Nanaraki ~Seven Lucky Gods~,ONA,2022-04-27
25568,2284143748,Cat Bites Mouse,ONA,2022-04-18
25567,2704622973,Ultraman,ONA 3,2023-05-11
25566,991669674,Unwanted Undead Adventurer,TV,
25565,1133059475,Tomica Heroes Jobraver: Tokusō Gattai Robo,ONA,2022-04-22
25564,1677628796,Gunma-chan,TV 2,2023-04
25563,2261397775,In Another World With My Smartphone,TV 2,2023-04-03
25561,2624965477,Aikatsu! 10th Story ~Mirai e no Starway~,movie,2022-07-15
25519,1823735178,Ao no Orchestra,TV,2023-04-09
25517,3061664788,Arifureta - From Commonplace to World's Strongest,OAV 3,2022-09-25
25515,3397930194,D4DJ All Mix,TV,2023-01-08
25510,655477961,ECHIGOBAKUFU,TV,2022-03-19
25509,880932972,Kūchū Gunkan Atlantis,movie,2018-10-06
25508,2269954057,Private Eye Dol,OAV,1995-12-08
25507,628253975,Gaikan Chiba,ONA,2018-05-16
25506,3172822224,Tasūketsu: Judgement Assizes,OAV,2021-01-29
25504,3508393763,Saitama Bōsō Saizensen Flag! Shinimonogurui no Seishun!!,OAV,1994-12-01
25502,1967943842,Miko Note Episode 0: Zenjitsudan,ONA,2022-02-28
25501,2283955886,Oniku Daisuki! Zeushi-kun: Suteki na Hamburger,ONA,2016-02-10
25500,2549009447,Kakkō no Iikagen,ONA,2022-04-28
25498,3592541710,Kamen Rider Zero-One Short Anime Everyone's Daily Life,ONA,2020-07-23 to 2021-02-01
25497,1251060384,Yudatte Saikо̄! Revice Anime Yukemuri Paradise A Go! Go!,ONA,
25496,1624712213,Witch Hat Atelier,TV,
25495,2376214506,My Happy Marriage,TV,2023-07
25493,1595486693,100% Yūki! Dokutake Dejiro wo Yattsukero no Dan,special,2022-05-04
25492,3662270111,Attack on Titan Final Season THE FINAL CHAPTERS,TV,2023-03-03
25491,2776572896,Rabbits Kingdom the Movie,movie,2023-12
25490,3118422440,[email protected] Cinderella Girls U149,TV,2023-04-05
25488,2078267166,TONIKAWA: Over The Moon For You,OAV 2,2022-11-22
25486,1428081472,Masamune-kun's Revenge R,TV,2023-07-03
25485,1887356409,"Fruit of Evolution 2: Before I Knew It, My Life Had It Made",TV,2023-01-13
25484,3050362702,Arifureta - From Commonplace to World's Strongest,OAV 2,2022-03-23
25483,1839112436,Ohiru no Shocker-san,TV 2,2022-04-21
25482,592148506,Jewelpet: Attack Travel!,movie,2022-05-14
25481,3189103390,Little Lies We All Tell,TV,2022-10-15
25479,2876101942,Farming Life in Another World,TV,2023-01-06
25477,3132345243,Arigatō! Minna no Okage de Hōsō 1500-kai 1-Jikan Special,special,2022-05-01
25475,2118391520,Level 1 Demon Lord and One Room Hero,TV,2023-07
25474,2161993473,Engage Kiss,TV,2022-07-02
25473,1601188892,OPUS.COLORs,TV,2023-04-06
25472,2682741158,Love Flops,TV,2022-10-12
25471,2305072018,RWBY: Ice Queendom,TV,2022-06-24
25470,1901402161,Shine on! Bakumatsu Bad Boys,TV,2022-07-08
25469,1653605644,Comet Freyline: Prologue,special,2022-03-31
25468,3176070246,Baki Hanma,ONA 2,2023-07-26
25467,1793372491,Orient,TV 2,2022-07-11
25466,1951105669,Kengan Ashura,TV 2,2023-09
25465,2409684830,Pacific Rim: The Black,ONA 2,2022-04-19
25464,913165881,Dead Dead Demon's Dededede Destruction,TV,
25453,3366537318,Gugumi-chan,ONA,2022-05
25452,1572307454,Ragna Crimson,TV,2023-09-30
25451,1444558530,Break of Dawn,movie,2022-10-21
25450,1993225262,Katsuren Omoro Sōshi,movie,2022-04
25449,2314490204,Housing Complex C,TV,2022-10-02
25448,3172155939,FLCL: Shoegaze,TV,
25447,2175020429,FLCL: Grunge,TV,2023
25446,1745021327,Mobile Suit Gundam 00 Revealed Chronicle,ONA,
25445,3469842770,Eternal Boys,TV,2022-10-10
25444,3433840313,Rhapsody,TV,
25443,3061626867,Daily Life of the Immortal King,TV,
25442,3771263060,Bean Bandit,OAV,2021-01-19
25441,1891644717,Sekigahara Gassen: Kiro ni Tatta Tarui no Bushō-tachi,ONA,2022-02-27
25440,2991167041,Promised Town,ONA,2016-06-16
25439,2737747582,[email protected] CINDERELLA GIRLS 10th Anniversary Celebration,ONA,2021-11-28
25438,3714948369,Uma Musume: Pretty Derby - 1st Anniversary Special Animation,special,2022-02-22
25437,2608106037,Tokyo Autumn Session,special,2020-01-24
25436,384481435,BanG Dream! Girls Band Party!: 5th Anniversary Animation,ONA,2022-03-10 to 2022-03-17
25435,1335082020,BUILD-DIVIDE -#FFFFFF- CODE WHITE,TV,2022-04-02
25434,2762005700,My Life as Inukai-san's Dog,TV,2023-01-05
25432,3605185814,D4DJ Double Mix,special,2022-08-19
25431,2405958209,Spy Classroom,TV,2023-01-05
25430,3164796374,Satoshi to Citron! Yūjō Dai Tokkun!!,special,2022-04-01
25429,960805516,Heianchō Onigami Kessen,special,2022-03-28
25428,3567333706,Spo-Gomi,ONA,2022-04-01
25427,1861189019,My One-Hit Kill Sister,TV,2023-04-07
25426,982481014,Immoral Guild,TV,2022-10-05
25420,4041899296,Osomatsu-san ~Hipipo-Zoku to Kagayaku Kajitsu~,movie,2022-07-08
25419,1802848897,Vermeil in Gold,TV,2022-07-05
25417,1820925451,Saint's Magic Power is Omnipotent,TV 2,2023
25416,1944199436,Cardfight!! Vanguard will+Dress,TV,2022-07-04
25415,3056856076,Wasimo Special: Chikyū no Mirai Sukue! Wasimo vs. Wasija,special,2022-03-21
25414,2349221371,High Card,TV,2023-01-09
25413,2696380404,Classroom of the Elite,TV 3,2023
25412,3928285587,Mushoku Tensei: Jobless Reincarnation II,TV,2023-07-02
25411,1824324115,Tōgane! Omatsuri-Bu,TV,2022-04-04
25409,2482390465,Meitantei Conan: Honchо̄ no Keiji Monogatari ~Kekkon Zenya~,special,2022-04-15
25406,3314308292,Move to the Future,ONA,2019-02-07
25405,2775384023,I Love Me,TV,2022-03-28 to 2022-03-30
25404,2075159312,Cap Kakumei Bottleman DX,TV,2022-04-03
25402,2995909831,Idol Bu Show,movie,2022-06-24
25401,1059056534,Hell People!,ONA,2022-03-01
25398,3151164009,I've Somehow Gotten Stronger When I Improved My Farm-Related Skills,TV,2022-10-01
25376,1455444698,Grisaia: Phantom Trigger the Animation,TV,
25375,2584317215,Lonely Castle in the Mirror,movie,2022-12-23
25372,1100235662,NieR:Automata Ver 1.1a,TV,2023-01-07
25371,2096270183,Shinobi no Ittoki,TV,2022-10-04
25370,2641370626,Classroom of the Elite II,TV 2,2022-07-04
25369,3040562615,Yurei Deco,TV,2022-07-03
25368,2494291536,Sonic Soldier Borgman Madnight☆Gigs!,OAV,1989-02-08
25366,1137613984,Chokin Senshi Cashman,movie,1997-07-29
25364,1641365437,Shōgeki Shinsengumi,OAV,1989-05-21
25360,1019572331,Black Summoner,TV,2022-07-09
25359,2940809547,Offering My Virginity to a Gangster,TV,2023-04-02
25357,1359782560,Duel Masters King Max,TV,2022-04-03
25356,1776289126,Teasing Master Takagi-san the Movie,movie,2022-06-10
25355,2669170606,Helck,TV,2023-07-11
25353,2904558353,Demon Slayer: Kimetsu no Yaiba Swordsmith Village Arc,TV,2023-02-03
25346,1826615027,Jujutsu Kaisen,TV 2,2023-07-06
25345,1809532955,Ramen Chai-nyan,OAV,2001-02-14
25344,3124164488,Tokyo Twins Athletic Tournament,TV,2016-12-30 to 2017-01-07
25343,2195606279,Nagareboshi Lens,TV,2012-10-02 to 2012-10-16
25342,3304584389,Hiyokoi,TV,2012-12-02 to 2012-12-16
25341,1380980827,Chikyū o Mitsumete,movie,2011-12-07
25340,2441782079,Zokingdog,TV,2022-02-13
25337,615122696,"Kawaru Machi, Kawareru Machi, Ishinomaki feat. Jun",ONA,2022-02-10
25317,1578645255,Nekketsu Jinmen Inu: Life Is Movie,OAV,2014-07-11 to 2014-09-26
25316,1536724848,"Kumo no Ue wa Itsumo, Hare",ONA,2021-11-27
25315,1995086894,Massara,ONA,2021-11-30
25314,1249870948,New Initial D the Movie Battle Digest,OAV,2022-01-07
25313,3658660404,"Tokimeki wa, Sugu Soba ni.",ONA,2021-01-24 to 2021-03-24
25312,1434179910,Zenryoku Usagi,TV 2022,
25311,2074333923,Extreme Hearts,TV,2022-07-09
25310,2575329853,King of Fighters XV,ONA,2022-02-08
25309,1663660241,Shiyakusho,ONA,2022-02-08
25307,2112538897,Edens Zero,TV 2,2023-04-01
25273,2223470619,Bukusuta The WORLD,movie,2022-03-04
25270,1761711811,Onipan!,TV,2022-04-11
25269,2273021342,"BASTARD!! -Heavy Metal, Dark Fantasy-",ONA,2022-06-30
25265,186023221,Zombie Zoo,TV,2022-05
25264,3313194405,Chimimo,TV,2022-07-07
25263,3402828224,Legend of Heroes: Trails of Cold Steel - Northern War,TV,2023-01-06
25262,1985499530,Fire Hunter,TV,2023-01-14
25253,2390042549,Reincarnation of the Strongest Exorcist In Another World,TV,2023-01-07
25247,1588813936,Kirakira Kirari☆,movie,2022-03-30
25246,335356427,Space Camper Chicchi,movie,2022-03-30
25245,1382881133,Rockin' Oyone,movie,2022-03-30
25244,743407313,Tenjin,movie,2022-03-30
25243,1620531467,Bibliophile Princess,TV,2022-10-06
25242,982590621,Prima Doll,TV,2022-07-03
25241,3743336792,Wonderism: Kimi o Yobu Koe,ONA,2022-03-31
25227,619916661,stars*collection!,ONA,2022-01-28
25223,1101647941,Unmei no Makimodo Shi,ONA,2022
25221,2719564465,Adam by Eve: A Live in Animation,movie,2022-03-15
25217,1479373824,Lucifer and the Biscuit Hammer,TV,2022-07-08
25176,3439047169,alice gear aegis Expansion,TV,2023-04-03
25175,2628221011,God's Game We Play,TV,
25159,2543400783,Kaina of the Great Snow Sea,TV,2023-01-11
25156,2811180806,Estab-Life: Revengers' Road,movie,2023
25154,1619943097,ESTAB LIFE: Great Escape,TV,2022-04-06
25145,2284505774,Yamato yo Towa ni: Rebel 3199,movie,
25144,2140110999,Handyman Saitō in Another World,TV,2023-01-08
25142,1186636848,Hairpin Double,special,2022-02-03
25141,2420272588,Harem in the Labyrinth of Another World,TV,2022-07-06
25135,2582797390,Au Fou!,movie,1967
25134,2255611530,Bathroom,movie,1970
25133,2272552861,Imagination in the Trousers,movie,1981
25132,1275396546,Man Next Door,movie,
25131,3572871246,Two Grilled Fish,movie,1967
25130,3483346973,Midnight Parasites,movie,1972
25129,2339527509,Love,movie,1963
25128,3746124240,Room,movie,1967
25127,2721952963,Tragedy on the G-String,movie,1969
25126,1868104909,Clap Vocalism,movie,1962
25119,2204993281,Insomniacs After School,TV,2023-04-10
25117,713718593,"Anata o Hitokoto de Arawashite Kudasai"" no Shitsumon ga Nigate da.",ONA,2022-01-11
25116,1344684230,Mahjong Soul Pon☆,TV,2022-04-01
25115,4043329923,GO! GO! TOKYO MER ~Kinkyūjitai to Tatakau Nakamatchi~,ONA,2022-01-05
25114,3620124287,Eiga Soreike! Anpanman Dororin to Bakeru Carnival,movie,2022-06-24
25113,344351185,Teppen—!!!!!!!!!!!!!!! Laughing 'til you Cry,TV,2022-07-02
25111,3011526971,Kan Colle Season 2: Let's Meet at Sea,TV 2,2022-11-03
25110,3538187942,Angel Next Door Spoils Me Rotten,TV,2023-01-07
25109,443895953,I've Been Killing Slimes for 300 Years and Maxed Out My Level,TV 2,
25108,763981798,MF Ghost,TV,2023
25106,2597588798,Urusei Yatsura,TV 2022,2022-10-13
25104,1870307931,Lycoris Recoil,TV,2022-07-02
25102,2776288688,AMAIM Warrior at the Borderline,TV 2,2022-04-12
25101,2080564727,Horror of the Underworld,movie,2021-11
25100,2817258939,Katsugeki: Touken Ranbu,movie,
25099,3231379367,Missing 8,ONA,2021-12-28
25098,1880659182,Kaginado,TV 2,2022-04-12
25097,3320710582,Baby-Hamitang,TV,2022-01-12
25096,3771577548,Sōkyū no Fafner Behind the Line,special,2023-01-20
25095,2891291116,Witch on the Holy Night,movie,
25094,3265686466,Pokémon: The Arceus Chronicles,ONA,2022-01-21
25093,874544660,Faraway Paladin,TV 2,2023-10
25092,2651521843,Pop Team Epic,TV 2,2022-10-01
25089,2274918196,Odd Taxi: In the Woods,movie,2022-04-01
25088,408577718,Sprin' Pan Let's go forward!,movie,2017-06-15
25086,1085443175,Endo and Kobayashi Live! The Latest on Tsundere Villainess Lieselotte,TV,2023-01-06
25083,2169048840,Sasaki and Miyano,OAV,2022-07-26
25078,1991561435,Muv-Luv Alternative,TV 2,2022-10-05
25077,1975057991,Komi Can't Communicate,TV 2,2022-04-06
25076,530812505,Pretty Cure,omnibus,
25075,1710961661,Shimajirō to Kirakira Ōkoku no Ōji-sama,movie,2022-03-11
25074,2884835802,Oni no Hanayome wa Taberaretai,ONA,2021-12-20 to 2021-12-27
25072,1302527332,Vampire Dies in No Time,TV 2,2023-01-09
25071,2789086979,Black Clover: Sword of the Wizard King,movie,2023-06-16
25070,3903468521,Rurouni Kenshin,TV 2023,2023-07-06
25069,1022839977,Dr. Stone: Ryusui,special,2022-07-10
25068,1315765977,Dr. Stone: New World,TV 3,2023-04-06
25067,2727147496,Tokyo Revengers: Christmas Showdown,TV,2023-01-07
25066,1109895467,Bleach: Thousand-Year Blood War,TV,2022-10-10
25065,1714538066,Ayakashi Triangle,TV,2023-01-09
25064,3213967383,Yu-Gi-Oh! Go Rush!!,TV,2022-04-03
25062,3758200297,Theatre of Darkness: Yamishibai,TV 10/2022,2022-01-09
25061,3245125157,Insect Land,TV,2022-04-04
25060,864775095,Aggretsuko,ONA 5,2023-02-16
25059,988511352,Eiga Oshiri Tantei Yume no Jumbo Sweet Potato Matsuri,movie,2022-03-18
25058,2016720238,Eiga Oshiri Tantei Shiriarty,movie,2022-03-18
25057,1396684861,Suzume,movie,2022-11-11
25056,3170245188,"Tunnel to Summer, the Exit of Goodbye",movie,2022-09-09
25053,1711846298,Raven of the Inner Palace,TV,2022-10-01
25051,114945576,Magia Record: Puella Magi Madoka Magica Side Story,TV 3,2022-04-03
25050,1949884178,Gridman Universe,movie,2023-03-24
25049,1932247712,Migi & Dali,TV,2023-10
25046,570518163,Heat the Pig Liver,TV,2023
25043,2108654219,Reign of the Seven Spellblades,TV,2023-07
25042,2217304956,Eiga Crayon Shin-chan Mononoke Ninja Chinpūden,movie 30,2022-04-22
25041,1688936411,Megaton-kyū Musashi,TV 2,2022-10-07
25040,2383543553,Imaginary,movie,2023
25039,2162511817,Yowamushi Pedal Limit Break,TV,2022-10-08
25038,2902824489,Bubble,movie,2022-04-28
25037,2540657908,Ganbare Dōki-chan,OAV,2021-12-24
25036,2390812274,Tawawa on Monday Two,OAV,2021-12-24
25035,1536198990,Tawawa on Monday,OAV,2016-12-29
25034,3347748258,Tabidachi,OAV,2022-02-16
25032,556268430,Golden Kamuy,TV 4,2022-10-03
25031,2138830956,Neko de Yokereba,ONA,2021-12-03
25029,2131535259,Teikō Penguin,TV,2022-01-05
25028,2188175557,Condom Battler Goro: Revive,ONA,2021-11-28
25027,1081731208,Condom Battler Goro,ONA,2020-06-11
25026,3812268557,Chinzei Hachirō Tametomo,ONA,2021-12-02
25025,2233231909,Nintama Rantaro,TV 30,2022-04-04
25017,2356012320,Gal-gaku. II: Lucky Stars,TV,2022-01-10
25016,997239943,Detective Conan: The Bride of Halloween,movie,2022-04-15
25006,4206800018,Reborn to Master the Blade: From Hero-King to Extraordinary Squire,TV,2023-01-09
25005,1491142608,Reborn to Master the Blade: From Hero-King to Extraordinary Squire,ONA,2020-11-07 to 2020-11-14
24998,903909558,Utano☆Princesama♪ Maji Love ST☆RISH Tours: Tabi no Hajimari,special,2022-07-31
24997,2147716822,Akuma-kun,TV 2023,2023
24996,893913358,Phantom of the Idol,TV,2022-07-01
24994,1181469432,Delicious Party♡Precure,TV,2022-02-06
24993,351860383,Trapped in a Dating Sim: The World of Otome Games is Tough for Mobs,TV,2022-04-03
24991,1765633441,Utawarerumono: Mask of Truth,TV,2022-07-02
24990,1528011763,Yatogame-chan Kansatsu Nikki 4 Satsume,TV 4,2022-04-02
24989,710366283,"More Than a Married Couple, But Not Lovers",TV,2022-10-09
24983,2669689626,Show Time! 2,TV 2,2023-01-08
24982,2353495197,Ensemble Stars!! Road to Show!!,movie,2022-03-04
24981,3224094775,One Piece Film Red,movie 15,2022-08-06
24980,1628033422,Skip and Loafer,TV,2023-04-04
24978,1682420594,Chained Soldier,TV,2024-01
24976,1164562253,"Sore, Sunawachi Sketch",ONA,2021-11-17
24975,3673298877,Lord El-Melloi II's Case Files: Rail Zeppelin Grace note,special,2021-12-31
24974,2493983482,Shoot! Goal to the Future,TV,2022-07-02
24973,619327175,Malevolent Spirits: Mononogatari,TV,2023-01-09
24971,2373413312,Ya Boy Kongming!,TV,2022-04-05
24969,2034486947,Mushoku Tensei: Jobless Reincarnation,OAV,2022-03-16
24968,2936994674,Ninjala,TV,2022-01-08
24967,2107560728,Nintama Rantarō no Uchū Daibōken with Cosmic Front☆Next,TV,2016-02-11
24966,2609022527,Peter Grill and the Philosopher's Time - Super Extra,TV 2,2022-10-09
24965,1002342884,Ohiru no Shocker-san,TV,2022-01-11
24963,2258014807,Call of the Night,TV,2022-07-07
